ProductID,ProductName,Category,Brand,UnitPrice,CostPrice,VendorID,ProductStatus,LaunchDate,SupplierCategory,WeightVolume
253,Penguin Random House Bestseller Novel,Books,Penguin Random House,12.79,11.1,411.0,Active,2022-11-05,Local,0.78
254,Clorox Dish Soap,Household,Clorox,28.69,24.23,74.0,Active,2023-08-20,International,2.26
255,L'Oréal Charcoal Face Mask,Beauty,L'Oréal,41.69,28.77,34.0,Active,2023-11-06,Local,0.17
256,Penguin Random House Fantasy Series,Books,Penguin Random House,25.24,20.87,208.0,Active,2022-04-09,Local,0.75
257,Hasbro Robot Pet,Toys,Hasbro,49.07,29.22,212.0,Active,2024-01-14,Local,1.6
258,CeraVe Body Lotion,Beauty,CeraVe,62.9,42.3,303.0,Discontinued,2021-09-19,Local,0.24
259,Dyson Stand Mixer,Home Goods,Dyson,277.75,242.29,379.0,Active,2023-01-15,Local,9.29
260,Aveeno Conditioning Shampoo,Beauty,Aveeno,63.43,39.53,91.0,Active,2023-07-21,Local,0.37
261,Columbia Insulated Bottle,Sports & Outdoors,Columbia,111.5,58.49,339.0,Active,2021-07-06,Local,6.02
262,Dyson Coffee Maker,Home Goods,Dyson,85.21,52.54,273.0,Active,2022-07-07,Local,3.88
263,Fitbit Smart Jump Rope,Health & Wellness,Fitbit,82.52,51.31,348.0,Discontinued,2022-06-04,Local,2.95
264,Nike Running Jacket,Apparel,Nike,99.49,65.83,262.0,Active,2022-05-27,Local,0.62
265,LogiTech Headphones,Electronics,LogiTech,366.51,326.74,421.0,Active,2021-07-25,Local,0.25
266,HarperCollins Bestseller Novel,Books,HarperCollins,28.76,18.78,365.0,Active,2022-10-04,Local,0.76
267,All-Clad Handheld Steamer,Home Goods,All-Clad,235.51,204.84,432.0,Active,2023-03-13,Local,14.96
268,All-Clad Cordless Vacuum,Home Goods,All-Clad,34.29,17.36,332.0,Active,2022-08-21,Local,7.11
269,Levi's Graphic T-Shirt,Apparel,Levi's,103.49,87.35,213.0,Active,2024-02-22,International,1.4
270,Vitamix Ceramic Pan Set,Home Goods,Vitamix,218.48,180.91,283.0,Active,2023-08-29,Local,6.95
271,HarperCollins Fiction Novel,Books,HarperCollins,35.4,27.78,122.0,Active,2023-07-29,International,0.7
272,HP Portable Power Bank,Electronics,HP,267.47,145.84,189.0,Active,2022-10-28,International,0.8
273,Hasbro Robot Pet,Toys,Hasbro,54.52,38.67,41.0,Active,2022-12-29,Local,2.0
274,Ashley Furniture Wooden Bed Frame,Furniture,Ashley Furniture,651.74,415.43,463.0,Active,2024-09-28,Local,56.14
275,HarperCollins Historical Fiction,Books,HarperCollins,22.63,20.17,492.0,Active,2022-08-30,Local,0.79
276,Fitbit Resistance Bands,Health & Wellness,Fitbit,81.73,42.87,134.0,Active,2022-04-04,Local,0.25
277,Penguin Random House Historical Fiction,Books,Penguin Random House,18.6,10.24,43.0,Active,2024-07-29,International,0.48
278,Optimum Nutrition Electric Toothbrush,Health & Wellness,Optimum Nutrition,87.92,70.03,8.0,Active,2022-08-03,International,2.24
279,Tide Disinfectant Wipes,Household,Tide,25.2,20.49,134.0,Active,2022-11-18,Local,2.87
280,Aveeno Sunscreen,Beauty,Aveeno,72.88,63.67,305.0,Active,2022-12-08,Local,0.5
281,Bertolli Whole Grain Bread,Grocery,Bertolli,24.81,14.07,327.0,Active,2023-06-15,International,0.3
282,Nike Cotton T-Shirt,Apparel,Nike,41.79,28.86,205.0,Active,2024-03-21,International,1.39
283,Yeti Insulated Water Bottle,Sports & Outdoors,Yeti,148.48,89.84,243.0,Active,2023-06-22,Local,3.24
284,Yeti Sleeping Bag,Sports & Outdoors,Yeti,80.25,62.05,272.0,Active,2023-12-19,International,6.56
285,HarperCollins Children's Book,Books,HarperCollins,20.05,16.46,137.0,Active,2021-10-22,Local,0.62
286,IKEA Ergonomic Chair,Furniture,IKEA,567.96,440.8,347.0,Active,2022-09-08,Local,70.55
287,Dell Smart Mouse,Electronics,Dell,93.96,72.74,54.0,Active,2024-07-30,International,1.33
288,HP 4K Monitor,Electronics,HP,91.37,67.4,481.0,Active,2021-11-12,Local,3.04
289,Nike Slim Jeans,Apparel,Nike,131.34,85.42,67.0,Active,2021-12-11,International,1.22
290,Levi's Polo Shirt,Apparel,Levi's,52.93,40.45,240.0,Active,2024-07-07,Local,1.49
291,Ashley Furniture Office Desk,Furniture,Ashley Furniture,331.6,175.61,400.0,Active,2024-09-05,Local,39.94
292,Optimum Nutrition Digital Thermometer,Health & Wellness,Optimum Nutrition,30.12,20.98,36.0,Discontinued,2023-11-01,International,0.62
293,Levi's Running Shorts,Apparel,Levi's,90.28,53.03,221.0,Active,2023-07-27,International,1.1
294,LogiTech USB-C Hub,Electronics,LogiTech,81.69,49.03,373.0,Active,2023-07-06,International,0.83
295,LogiTech Portable Power Bank,Electronics,LogiTech,349.07,195.7,137.0,Active,2022-09-15,Local,0.12
296,Tide Air Freshener,Household,Tide,15.9,12.58,433.0,Active,2022-09-01,Local,1.52
297,Clorox Laundry Pods,Household,Clorox,19.18,17.2,479.0,Active,2022-12-28,Local,0.75
298,Neutrogena Sunscreen,Beauty,Neutrogena,15.23,12.25,236.0,Active,2024-06-27,Local,0.32
299,IKEA Wooden Bed Frame,Furniture,IKEA,368.98,316.8,200.0,Active,2023-08-21,Local,17.64
300,Califia Farms Granola Bars,Grocery,Califia Farms,6.61,5.21,13.0,Active,2021-11-25,Local,0.31
301,Ashley Furniture Office Desk,Furniture,Ashley Furniture,549.72,458.3,495.0,Active,2023-01-16,International,13.33
302,Aveeno Lip Balm,Beauty,Aveeno,36.36,29.92,109.0,Active,2022-12-03,Local,0.37
303,Dyson Smart Toaster,Home Goods,Dyson,244.36,129.22,474.0,Active,2024-05-01,Local,1.27
304,Anker 4K Monitor,Electronics,Anker,365.58,184.89,67.0,Active,2022-04-30,International,4.12
305,Swiffer Kitchen Cleaner,Household,Swiffer,9.27,4.87,303.0,Active,2022-02-17,Local,3.18
306,Califia Farms Black Tea Bags,Grocery,Califia Farms,41.2,26.16,219.0,Active,2023-11-04,International,0.92
307,IKEA Ergonomic Chair,Furniture,IKEA,389.43,318.26,494.0,Active,2021-05-03,Local,40.2
308,Renpho Massage Gun,Health & Wellness,Renpho,79.39,61.81,87.0,Active,2020-12-01,Local,2.78
309,All-Clad Ceramic Pan Set,Home Goods,All-Clad,322.69,240.4,324.0,Active,2024-07-27,Local,7.82
310,Anker Mesh Router,Electronics,Anker,466.76,355.07,362.0,Active,2021-01-24,Local,4.06
311,Swiffer Kitchen Cleaner,Household,Swiffer,8.17,6.18,74.0,Active,2024-06-11,Local,4.72
312,HP Headphones,Electronics,HP,131.0,97.57,256.0,Active,2023-05-17,International,1.58
313,HP Fitness Watch,Electronics,HP,156.04,139.6,61.0,Discontinued,2023-09-27,International,4.33
314,LEGO Action Figure Set,Toys,LEGO,54.46,41.59,321.0,Active,2021-08-09,Local,2.45
315,Clorox Dish Soap,Household,Clorox,8.99,4.65,473.0,Active,2024-01-23,Local,2.46
316,HarperCollins Children's Picture Book,Books,HarperCollins,11.3,5.89,380.0,Active,2021-11-01,Local,0.32
317,Nike Hooded Sweatshirt,Apparel,Nike,136.36,92.44,370.0,Active,2022-12-31,Local,1.15
318,Califia Farms Black Tea Bags,Grocery,Califia Farms,19.68,11.71,51.0,Active,2021-11-01,Local,1.8
319,Swiffer Dish Soap,Household,Swiffer,17.11,11.54,456.0,Active,2021-03-09,International,1.3
320,Vitamix Smart Toaster,Home Goods,Vitamix,296.33,190.67,324.0,Active,2023-09-18,Local,1.45
321,Sony Gaming Laptop,Electronics,Sony,111.43,76.46,437.0,Active,2021-09-15,International,1.18
322,Penguin Random House Children's Book,Books,Penguin Random House,33.69,29.68,327.0,Discontinued,2020-12-14,Local,0.69
323,Patagonia Rain Jacket,Apparel,Patagonia,131.41,111.03,251.0,Active,2024-05-15,Local,0.75
324,Yeti Camping Tent,Sports & Outdoors,Yeti,177.7,112.11,127.0,Active,2021-08-26,International,6.12
325,Penguin Random House Children's Picture Book,Books,Penguin Random House,22.53,11.63,23.0,Active,2021-09-06,International,0.32
326,Columbia Insulated Bottle,Sports & Outdoors,Columbia,166.7,138.11,357.0,Active,2021-02-24,Local,5.81
327,HydroFlask Camping Tent,Sports & Outdoors,HydroFlask,48.22,28.72,152.0,Discontinued,2022-01-26,Local,6.86
328,Swiffer Floor Cleaner,Household,Swiffer,23.68,21.09,13.0,Active,2022-08-22,Local,3.66
329,L'Oréal Hydrating Serum,Beauty,L'Oréal,55.75,47.06,1.0,Active,2023-06-23,International,0.23
330,Optimum Nutrition Protein Powder,Health & Wellness,Optimum Nutrition,79.0,69.4,358.0,Active,2021-04-19,International,2.38
331,HarperCollins Self-Help Guide,Books,HarperCollins,32.07,22.64,29.0,Discontinued,2024-08-10,Local,0.34
332,L'Oréal Body Lotion,Beauty,L'Oréal,50.24,32.48,188.0,Active,2024-08-29,International,0.32
333,Vitamix Cordless Blender,Home Goods,Vitamix,118.29,89.85,59.0,Active,2021-05-19,International,13.2
334,Bertolli Black Tea Bags,Grocery,Bertolli,39.24,25.16,165.0,Active,2023-05-12,International,0.7
335,Neutrogena Lip Balm,Beauty,Neutrogena,39.41,28.01,257.0,Active,2024-04-09,International,0.37
336,Optimum Nutrition Vitamin Gummies,Health & Wellness,Optimum Nutrition,67.78,52.14,410.0,Active,2022-08-26,International,2.66
337,Clorox Laundry Pods,Household,Clorox,7.0,4.0,460.0,Discontinued,2023-05-09,Local,1.24
338,Vitamix Water Filter,Home Goods,Vitamix,85.68,60.69,105.0,Active,2023-10-10,Local,14.57
339,Vitamix Aromatherapy Diffuser,Home Goods,Vitamix,158.28,125.85,228.0,Active,2021-11-24,Local,1.31
340,Bertolli Organic Oatmeal,Grocery,Bertolli,34.01,24.88,211.0,Active,2021-11-21,International,1.08
341,Mattel Classic Board Game,Toys,Mattel,52.85,38.42,156.0,Active,2020-12-26,Local,2.43
342,Tide Kitchen Cleaner,Household,Tide,29.27,24.53,395.0,Active,2023-10-29,Local,4.8
343,Dyson Cordless Vacuum,Home Goods,Dyson,228.07,202.82,94.0,Active,2023-05-12,International,10.33
344,All-Clad Cordless Blender,Home Goods,All-Clad,73.26,53.47,163.0,Active,2021-09-05,Local,3.87
345,Samsung 4K Monitor,Electronics,Samsung,192.62,107.71,177.0,Active,2023-09-15,International,2.71
346,Dell Portable Power Bank,Electronics,Dell,468.98,261.76,394.0,Active,2024-02-25,Local,0.12
347,Mattel Building Blocks Set,Toys,Mattel,43.16,26.68,362.0,Active,2020-11-24,International,2.34
348,IKEA Office Desk,Furniture,IKEA,819.62,707.13,374.0,Active,2024-06-08,International,75.85
349,Dyson Coffee Maker,Home Goods,Dyson,233.86,119.25,158.0,Active,2022-06-03,Local,6.0
350,HP 4K Monitor,Electronics,HP,338.59,240.59,299.0,Active,2024-02-06,International,1.06
351,Hasbro Building Blocks Set,Toys,Hasbro,72.55,38.81,491.0,Active,2024-06-26,Local,1.16
352,LEGO Starship Set,Toys,LEGO,92.22,60.78,185.0,Active,2020-11-23,Local,1.34
353,Optimum Nutrition Yoga Mat,Health & Wellness,Optimum Nutrition,44.87,38.13,229.0,Active,2024-02-04,International,1.39
354,Tide Kitchen Cleaner,Household,Tide,9.09,8.07,373.0,Active,2023-11-26,International,1.13
355,Penguin Random House Historical Fiction,Books,Penguin Random House,14.31,9.87,156.0,Active,2021-06-30,International,0.35
356,HydroFlask Camping Tent,Sports & Outdoors,HydroFlask,26.16,22.65,328.0,Active,2023-09-30,Local,7.25
357,Califia Farms Whole Grain Bread,Grocery,Califia Farms,42.45,30.63,149.0,Active,2024-03-28,International,1.7
358,Swiffer Floor Mop,Household,Swiffer,23.5,12.0,115.0,Active,2021-11-27,Local,4.8
359,Adidas Wool Scarf,Apparel,Adidas,74.23,64.04,252.0,Active,2020-11-24,Local,1.17
360,Adidas Running Shorts,Apparel,Adidas,95.54,64.43,290.0,Active,2021-12-10,International,1.46
361,Aveeno Charcoal Face Mask,Beauty,Aveeno,64.94,47.58,84.0,Active,2023-02-28,Local,0.38
362,All-Clad Handheld Steamer,Home Goods,All-Clad,130.89,98.76,215.0,Discontinued,2024-06-18,Local,5.08
363,Levi's Hooded Sweatshirt,Apparel,Levi's,119.64,96.41,94.0,Active,2022-02-02,Local,0.55
364,Ashley Furniture Office Desk,Furniture,Ashley Furniture,344.31,266.96,358.0,Active,2022-07-26,Local,84.1
365,Dyson Cordless Vacuum,Home Goods,Dyson,134.12,93.07,399.0,Active,2023-04-25,International,2.43
366,LEGO Plush Toy,Toys,LEGO,85.68,73.58,408.0,Active,2022-11-06,International,1.72
367,Mattel Starship Set,Toys,Mattel,79.29,52.88,59.0,Discontinued,2024-04-22,Local,0.65
368,Tide Dish Soap,Household,Tide,12.79,7.11,186.0,Active,2021-04-15,International,2.85
369,Dyson Microfiber Sheets,Home Goods,Dyson,142.73,117.87,382.0,Active,2022-10-07,International,2.99
370,Renpho Digital Thermometer,Health & Wellness,Renpho,32.84,22.0,41.0,Active,2021-11-03,Local,0.15
371,HydroFlask Hiking Poles,Sports & Outdoors,HydroFlask,59.36,48.51,17.0,Active,2023-12-26,Local,1.63
372,LogiTech Bluetooth Earbuds,Electronics,LogiTech,185.74,148.93,6.0,Active,2022-01-27,International,1.11
373,Dyson Coffee Maker,Home Goods,Dyson,160.07,89.35,47.0,Active,2023-09-04,Local,9.12
374,Dyson Ceramic Pan Set,Home Goods,Dyson,318.9,190.3,314.0,Active,2023-05-06,Local,9.09
375,LEGO Robot Pet,Toys,LEGO,75.84,46.47,494.0,Discontinued,2023-08-16,Local,2.93
376,Bertolli Olive Oil,Grocery,Bertolli,43.31,28.0,244.0,Active,2020-10-21,Local,1.92
377,L'Oréal Facial Moisturizer,Beauty,L'Oréal,37.57,22.2,264.0,Active,2022-02-05,International,0.15
378,LEGO Robot Pet,Toys,LEGO,57.14,44.68,185.0,Active,2021-12-06,Local,1.19
379,Columbia Hiking Poles,Sports & Outdoors,Columbia,104.97,65.59,377.0,Discontinued,2023-06-13,Local,5.76
380,HydroFlask Insulated Water Bottle,Sports & Outdoors,HydroFlask,174.94,146.32,459.0,Active,2021-07-10,International,2.2
381,IKEA Media Console,Furniture,IKEA,456.73,348.68,268.0,Active,2023-03-12,Local,46.06
382,Levi's Cotton T-Shirt,Apparel,Levi's,28.41,16.47,500.0,Active,2023-04-22,International,0.67
383,Yeti Sleeping Bag,Sports & Outdoors,Yeti,112.34,88.23,392.0,Active,2022-05-16,Local,8.0
384,L'Oréal Facial Moisturizer,Beauty,L'Oréal,53.33,35.29,487.0,Active,2022-06-17,Local,0.41
385,Adidas Running Shorts,Apparel,Adidas,83.61,62.82,119.0,Active,2022-01-23,Local,0.17
386,Swiffer Laundry Pods,Household,Swiffer,5.67,3.7,92.0,Active,2022-05-09,Local,3.3
387,Patagonia Running Jacket,Apparel,Patagonia,123.06,75.98,104.0,Active,2021-02-17,Local,0.86
388,LEGO Puzzle Set,Toys,LEGO,95.97,86.02,17.0,Active,2024-09-04,Local,1.52
389,Tide Floor Mop,Household,Tide,5.9,4.26,91.0,Active,2022-08-29,Local,3.68
390,HydroFlask Portable Hammock,Sports & Outdoors,HydroFlask,79.68,55.38,200.0,Active,2024-06-29,International,6.77
391,HarperCollins Self-Help Guide,Books,HarperCollins,24.28,13.66,438.0,Active,2020-10-10,Local,0.71
392,HarperCollins Biography,Books,HarperCollins,32.99,20.72,146.0,Active,2022-04-14,Local,0.89
393,Penguin Random House Biography,Books,Penguin Random House,32.96,20.98,321.0,Active,2022-07-15,Local,0.55
394,Samsung Gaming Laptop,Electronics,Samsung,159.9,121.4,121.0,Active,2021-10-26,International,0.42
395,Adidas Polo Shirt,Apparel,Adidas,42.07,26.52,276.0,Active,2022-01-25,International,0.9
396,Renpho Protein Powder,Health & Wellness,Renpho,74.16,37.74,302.0,Active,2023-01-29,Local,1.04
397,Clorox Kitchen Cleaner,Household,Clorox,22.27,14.13,106.0,Active,2023-01-15,International,2.03
398,Optimum Nutrition Foam Roller,Health & Wellness,Optimum Nutrition,97.4,68.06,104.0,Active,2021-10-18,International,2.54
399,Starbucks Black Tea Bags,Grocery,Starbucks,16.93,15.21,153.0,Active,2022-03-10,Local,1.54
400,Penguin Random House Cookbook,Books,Penguin Random House,27.76,14.63,140.0,Active,2021-09-11,Local,0.45
401,Ashley Furniture Media Console,Furniture,Ashley Furniture,554.18,373.05,154.0,Active,2023-06-03,Local,46.21
402,Hasbro Building Blocks Set,Toys,Hasbro,72.08,41.25,281.0,Active,2022-08-11,International,2.63
403,Clorox Kitchen Cleaner,Household,Clorox,21.52,17.15,422.0,Active,2021-05-22,International,2.9
404,Yeti Hiking Poles,Sports & Outdoors,Yeti,152.16,107.87,31.0,Active,2023-06-30,Local,1.93
405,Columbia Hiking Poles,Sports & Outdoors,Columbia,80.76,69.81,426.0,Active,2024-06-10,International,3.04
406,IKEA Bookshelf,Furniture,IKEA,330.8,196.64,308.0,Active,2024-04-20,Local,12.49
407,Tide Disinfectant Wipes,Household,Tide,19.0,12.71,224.0,Discontinued,2023-10-30,Local,1.73
408,Optimum Nutrition Massage Gun,Health & Wellness,Optimum Nutrition,70.99,53.79,91.0,Active,2023-07-06,International,2.37
409,Adidas Running Shorts,Apparel,Adidas,98.21,51.6,444.0,Discontinued,2023-04-22,International,1.04
410,Yeti Bicycle Helmet,Sports & Outdoors,Yeti,172.48,93.96,121.0,Active,2024-07-06,International,5.46
411,Hasbro Building Blocks Set,Toys,Hasbro,57.2,34.05,47.0,Active,2022-03-21,International,1.19
412,Yeti Insulated Water Bottle,Sports & Outdoors,Yeti,155.19,103.85,479.0,Active,2021-08-19,Local,9.71
413,Columbia Sleeping Bag,Sports & Outdoors,Columbia,176.01,122.53,29.0,Active,2024-07-30,International,3.51
414,Swiffer Glass Cleaner,Household,Swiffer,11.16,9.51,143.0,Discontinued,2022-08-30,Local,3.72
415,Samsung Mesh Router,Electronics,Samsung,485.06,249.28,311.0,Active,2022-07-27,International,0.37
416,IKEA Ergonomic Chair,Furniture,IKEA,327.68,204.38,197.0,Discontinued,2024-09-14,Local,83.1
417,LEGO Building Blocks,Toys,LEGO,87.9,44.23,199.0,Discontinued,2022-03-30,International,2.78
418,Levi's Cargo Pants,Apparel,Levi's,58.66,50.22,441.0,Discontinued,2023-07-23,International,1.33
419,HydroFlask Portable Grill,Sports & Outdoors,HydroFlask,72.96,60.5,42.0,Discontinued,2024-05-26,Local,4.42
420,HydroFlask Portable Hammock,Sports & Outdoors,HydroFlask,169.27,102.3,358.0,Active,2023-10-12,Local,7.43
421,L'Oréal Waterproof Mascara,Beauty,L'Oréal,55.19,28.75,391.0,Active,2023-12-16,International,0.42
422,Dell Mesh Router,Electronics,Dell,140.03,87.59,157.0,Active,2024-01-20,Local,2.63
423,IKEA Platform Bed,Furniture,IKEA,862.26,572.65,352.0,Discontinued,2023-10-19,Local,88.62
424,Renpho Yoga Mat,Health & Wellness,Renpho,73.43,46.34,424.0,Active,2023-06-21,Local,1.17
425,Yeti Water-Resistant Backpack,Sports & Outdoors,Yeti,64.29,32.74,486.0,Active,2023-02-18,International,2.67
426,Clorox Laundry Pods,Household,Clorox,11.54,6.55,437.0,Active,2023-11-25,Local,1.67
427,CeraVe Face Wash,Beauty,CeraVe,71.57,36.19,61.0,Active,2022-11-07,International,0.47
428,Levi's Polo Shirt,Apparel,Levi's,112.76,99.05,98.0,Active,2022-11-11,Local,1.15
429,Vitamix Cordless Vacuum,Home Goods,Vitamix,346.84,203.33,308.0,Active,2022-03-13,International,3.65
430,HydroFlask Insulated Water Bottle,Sports & Outdoors,HydroFlask,30.04,18.17,500.0,Active,2024-06-02,International,4.01
431,Nike Down Vest,Apparel,Nike,80.95,50.94,447.0,Active,2021-03-13,International,1.1
432,Yeti Portable Grill,Sports & Outdoors,Yeti,129.51,69.69,38.0,Active,2024-01-24,Local,2.73
433,Penguin Random House Children's Picture Book,Books,Penguin Random House,10.16,7.6,259.0,Active,2024-05-12,Local,0.56
434,HP External SSD,Electronics,HP,130.72,91.7,87.0,Discontinued,2021-07-23,International,0.75
435,Hasbro Building Blocks,Toys,Hasbro,27.05,16.91,60.0,Discontinued,2022-11-24,Local,2.93
436,L'Oréal Sunscreen,Beauty,L'Oréal,28.39,17.18,449.0,Active,2021-05-29,International,0.31
437,Vitamix Aromatherapy Diffuser,Home Goods,Vitamix,302.64,243.77,252.0,Active,2024-03-02,International,10.2
438,Clorox Air Freshener,Household,Clorox,9.72,5.75,28.0,Active,2022-07-08,Local,3.68
439,Patagonia Down Vest,Apparel,Patagonia,25.3,22.66,183.0,Active,2023-06-21,Local,0.26
440,All-Clad Toaster Oven,Home Goods,All-Clad,159.35,135.01,105.0,Active,2023-08-14,Local,8.12
441,Penguin Random House Children's Book,Books,Penguin Random House,27.51,13.8,498.0,Active,2022-09-15,Local,0.94
442,Swiffer Kitchen Cleaner,Household,Swiffer,7.36,3.76,169.0,Active,2024-05-06,International,2.27
443,Adidas Hiking Boots,Apparel,Adidas,39.99,27.36,42.0,Active,2022-07-13,Local,0.98
444,Penguin Random House Historical Fiction,Books,Penguin Random House,19.88,15.16,23.0,Discontinued,2020-12-21,Local,0.81
445,All-Clad Smart Toaster,Home Goods,All-Clad,349.41,264.66,411.0,Active,2021-04-11,Local,1.99
446,HydroFlask Soft Cooler,Sports & Outdoors,HydroFlask,94.8,56.5,92.0,Active,2022-05-30,Local,0.69
447,Vitamix Aromatherapy Diffuser,Home Goods,Vitamix,318.41,241.63,146.0,Discontinued,2023-01-02,Local,5.18
448,Yeti Portable Grill,Sports & Outdoors,Yeti,166.11,143.1,159.0,Active,2022-12-26,Local,1.41
449,LEGO Puzzle Set,Toys,LEGO,56.62,37.1,454.0,Active,2023-06-10,International,0.54
450,CeraVe Waterproof Mascara,Beauty,CeraVe,38.22,20.53,219.0,Active,2021-12-25,International,0.37
451,Swiffer Glass Cleaner,Household,Swiffer,20.74,11.07,269.0,Active,2020-11-01,Local,4.11
452,All-Clad High-Speed Blender,Home Goods,All-Clad,283.2,236.93,154.0,Active,2021-10-07,Local,1.67
453,HP External SSD,Electronics,HP,98.43,65.48,218.0,Active,2020-10-05,International,4.08
454,Fitbit Yoga Mat,Health & Wellness,Fitbit,21.95,11.12,258.0,Active,2021-08-15,Local,2.38
455,LogiTech HD Webcam,Electronics,LogiTech,237.31,146.91,361.0,Active,2021-01-15,Local,3.38
456,Optimum Nutrition Resistance Bands,Health & Wellness,Optimum Nutrition,97.17,80.07,447.0,Active,2022-06-12,Local,2.95
457,IKEA Accent Chair,Furniture,IKEA,490.42,246.36,10.0,Active,2023-07-21,Local,52.94
458,Ashley Furniture Accent Chair,Furniture,Ashley Furniture,372.52,331.38,417.0,Active,2022-11-30,International,72.13
459,Renpho Massage Gun,Health & Wellness,Renpho,25.63,14.77,8.0,Active,2020-12-28,International,0.65
460,Starbucks Black Tea Bags,Grocery,Starbucks,34.19,20.4,333.0,Active,2024-04-29,International,1.17
461,Optimum Nutrition Digital Thermometer,Health & Wellness,Optimum Nutrition,27.59,14.04,217.0,Active,2024-09-10,Local,2.14
462,Clorox Dish Soap,Household,Clorox,26.49,15.82,300.0,Active,2022-08-21,International,2.26
463,LogiTech Portable Power Bank,Electronics,LogiTech,333.68,224.47,366.0,Active,2021-11-24,Local,2.94
