InventoryID,ProductID,WarehouseID,StockOnHand,ReorderLevel,SafetyStock,StockAgeDays,AvgMonthlySales,StockStatus,LastPurchasePrice,LastUpdated
385,20,5,920,93.0,10,184,16.6,Overstock,145.87,2025-02-12
386,20,6,840,64.0,8,39,39.48,Overstock,415.03,2025-07-02
387,20,7,997,53.0,10,278,17.19,Overstock,333.36,2025-01-01
388,20,8,569,66.0,9,145,6.8,Overstock,270.73,2024-10-19
389,20,9,697,94.0,6,127,9.32,Overstock,26.93,2025-09-07
390,20,10,708,96.0,8,225,31.4,Overstock,98.59,2025-08-04
391,20,11,949,88.0,8,154,40.57,Overstock,170.15,2025-08-01
392,20,12,547,88.0,9,72,39.75,Overstock,68.88,2025-05-11
393,20,13,779,80.0,10,112,47.04,Overstock,488.86,2025-07-25
394,20,14,361,96.0,8,113,9.04,Overstock,122.48,2025-03-15
395,20,15,448,61.0,10,362,5.95,Overstock,184.07,2025-06-01
396,20,16,711,74.0,4,113,31.32,Overstock,233.69,2025-09-26
397,20,17,602,95.0,4,28,6.72,Overstock,370.03,2025-07-12
398,20,18,694,94.0,3,144,12.85,Overstock,13.4,2025-06-22
399,20,19,961,81.0,3,175,25.48,Overstock,17.16,2025-08-26
400,20,20,736,80.0,1,133,42.39,Overstock,194.17,2025-09-05
401,21,1,789,89.0,7,245,48.53,Overstock,334.48,2024-11-05
402,21,2,842,78.0,10,206,27.74,Overstock,485.85,2025-05-02
403,21,3,601,55.0,6,276,43.17,Overstock,409.05,2024-10-09
404,21,4,704,51.0,2,140,31.4,Overstock,164.98,2024-10-02
405,21,5,737,69.0,9,91,17.56,Overstock,438.82,2025-04-27
406,21,6,764,62.0,9,303,9.2,Overstock,30.56,2025-07-20
407,21,7,737,64.0,6,195,9.25,Overstock,27.69,2025-02-09
408,21,8,949,73.0,10,25,33.02,Overstock,8.49,2025-03-07
409,21,9,763,92.0,7,6,20.74,Overstock,153.61,2025-06-08
410,21,10,568,97.0,3,206,25.71,Overstock,180.64,2025-09-14
411,21,11,741,76.0,8,284,44.55,Overstock,247.25,2025-07-12
412,21,12,507,61.0,2,21,22.48,Overstock,163.13,2025-08-07
413,21,13,474,72.0,5,111,39.06,Overstock,110.07,2025-03-30
414,21,14,572,60.0,9,76,25.85,Overstock,221.62,2025-03-16
415,21,15,500,79.0,2,177,16.98,Overstock,379.05,2025-04-25
416,21,16,500,86.0,1,1,41.37,Overstock,411.08,2024-12-13
417,21,17,997,77.0,8,239,42.64,Overstock,125.41,2025-06-13
418,21,18,656,83.0,3,61,31.62,Overstock,151.94,2024-12-26
419,21,19,521,90.0,9,232,20.18,Overstock,157.79,2025-03-10
420,21,20,399,52.0,9,284,14.7,Overstock,99.6,2025-01-14
421,22,1,320,69.0,7,163,38.66,Overstock,328.69,2025-09-27
422,22,2,423,78.0,10,78,22.93,Overstock,180.13,2025-05-12
423,22,3,518,74.0,4,316,19.31,Overstock,467.41,2024-10-02
424,22,4,978,63.0,2,125,23.08,Overstock,304.97,2025-05-29
425,22,5,449,91.0,5,149,25.03,Overstock,273.18,2025-07-15
426,22,6,776,80.0,10,41,42.3,Overstock,268.43,2025-07-27
427,22,7,538,56.0,9,102,39.66,Overstock,220.01,2024-10-28
428,22,8,778,72.0,6,178,40.67,Overstock,111.31,2025-07-29
429,22,9,828,55.0,7,138,26.33,Overstock,28.41,2025-09-07
430,22,10,718,62.0,8,63,35.42,Overstock,50.29,2025-08-07
431,22,11,508,81.0,5,359,10.28,Overstock,266.68,2024-11-27
432,22,12,318,76.0,9,154,9.78,Overstock,321.49,2025-06-14
433,22,13,983,79.0,10,112,5.52,Overstock,252.43,2025-02-17
434,22,14,477,83.0,10,75,46.18,Overstock,435.75,2025-07-07
435,22,15,464,65.0,5,128,20.17,Overstock,277.8,2025-03-22
436,22,16,871,96.0,7,281,31.02,Overstock,355.84,2025-05-24
437,22,17,718,80.0,1,317,30.5,Overstock,290.92,2025-09-02
438,22,18,859,66.0,4,62,26.99,Overstock,37.33,2025-09-23
439,22,19,367,54.0,8,252,24.78,Overstock,109.98,2025-06-11
440,22,20,951,72.0,6,12,21.97,Overstock,97.28,2025-09-23
441,23,1,937,50.0,1,361,44.37,Overstock,168.47,2025-02-12
442,23,2,920,100.0,4,260,27.53,Overstock,457.24,2025-03-18
443,23,3,351,86.0,4,149,20.46,Overstock,13.02,2025-04-03
444,23,4,571,73.0,9,44,23.87,Overstock,30.1,2025-08-16
445,23,5,305,53.0,6,346,35.26,Overstock,61.88,2024-12-04
446,23,6,706,98.0,6,354,14.09,Overstock,460.23,2024-11-01
447,23,7,538,84.0,6,76,5.7,Overstock,481.13,2024-11-03
448,23,8,571,57.0,4,257,35.4,Overstock,444.55,2024-11-30
449,23,9,516,99.0,6,252,32.42,Overstock,44.45,2024-12-09
450,23,10,340,92.0,9,117,27.29,Overstock,211.55,2025-05-22
451,23,11,693,73.0,2,195,11.42,Overstock,478.16,2025-02-09
452,23,12,705,84.0,3,285,37.2,Overstock,180.21,2025-07-08
453,23,13,346,92.0,10,35,41.61,Overstock,83.06,2025-05-10
454,23,14,613,72.0,4,279,19.21,Overstock,62.39,2025-09-14
455,23,15,529,77.0,8,58,6.64,Overstock,253.28,2025-06-03
456,23,16,633,83.0,8,324,27.77,Overstock,142.64,2025-08-20
457,23,17,931,93.0,7,357,30.64,Overstock,446.79,2025-01-28
458,23,18,387,62.0,6,83,11.57,Overstock,317.08,2025-05-25
459,23,19,804,74.0,9,85,40.16,Overstock,267.54,2025-06-19
460,23,20,941,54.0,9,286,42.53,Overstock,200.06,2025-02-16
461,24,1,717,61.0,10,154,24.33,Overstock,457.25,2025-07-11
462,24,2,430,71.0,3,83,14.28,Overstock,215.02,2024-12-06
463,24,3,994,94.0,1,237,42.3,Overstock,122.56,2025-04-21
464,24,4,932,69.0,5,268,19.04,Overstock,467.56,2025-06-17
465,24,5,714,86.0,10,313,41.67,Overstock,149.98,2024-10-03
466,24,6,388,74.0,9,115,8.77,Overstock,49.08,2025-06-18
467,24,7,619,56.0,4,47,49.95,Overstock,413.55,2024-10-17
468,24,8,761,76.0,1,187,16.98,Overstock,154.83,2025-05-28
469,24,9,819,87.0,9,49,36.18,Overstock,352.61,2025-03-04
470,24,10,800,85.0,10,263,45.57,Overstock,268.27,2025-06-29
471,24,11,313,99.0,3,121,39.26,Overstock,382.47,2025-04-25
472,24,12,386,72.0,6,137,28.21,Overstock,26.87,2025-06-12
473,24,13,712,77.0,9,31,26.7,Overstock,9.16,2025-05-31
474,24,14,365,57.0,8,197,43.03,Overstock,442.31,2024-10-26
475,24,15,963,91.0,8,141,7.68,Overstock,149.55,2025-06-08
476,24,16,806,66.0,9,326,10.55,Overstock,133.52,2025-02-19
477,24,17,522,53.0,10,74,43.11,Overstock,219.41,2025-07-06
478,24,18,700,53.0,8,114,9.42,Overstock,246.23,2025-04-10
479,24,19,546,51.0,10,104,44.03,Overstock,373.95,2025-06-30
480,24,20,611,62.0,2,345,24.95,Overstock,76.84,2024-12-07
481,25,1,745,52.0,8,81,16.08,Overstock,327.79,2025-04-25
482,25,2,965,91.0,9,230,17.35,Overstock,44.4,2025-08-16
483,25,3,888,55.0,8,307,22.76,Overstock,107.94,2025-08-11
484,25,4,734,50.0,5,280,44.5,Overstock,274.98,2025-04-10
485,25,5,574,79.0,3,170,22.73,Overstock,214.78,2024-11-08
486,25,6,704,60.0,5,333,46.45,Overstock,496.91,2024-11-08
487,25,7,741,86.0,4,327,5.54,Overstock,128.44,2025-08-29
488,25,8,961,67.0,7,15,21.9,Overstock,126.31,2024-10-09
489,25,9,749,55.0,10,344,38.33,Overstock,65.7,2025-07-02
490,25,10,619,81.0,3,82,48.99,Overstock,448.49,2024-12-22
491,25,11,812,89.0,2,195,10.13,Overstock,322.01,2025-06-26
492,25,12,308,90.0,9,215,5.16,Overstock,197.98,2024-12-04
493,25,13,864,70.0,9,320,37.36,Overstock,245.21,2025-07-21
494,25,14,660,74.0,4,164,31.2,Overstock,73.56,2025-03-15
495,25,15,657,89.0,7,70,30.18,Overstock,144.52,2025-03-21
496,25,16,659,97.0,2,286,16.78,Overstock,448.48,2025-03-29
497,25,17,775,86.0,6,53,17.09,Overstock,225.82,2025-07-01
498,25,18,469,66.0,9,279,26.66,Overstock,105.2,2024-12-26
499,25,19,351,54.0,3,287,15.62,Overstock,414.48,2025-05-28
500,25,20,761,92.0,6,293,24.32,Overstock,110.68,2025-08-19
501,26,1,642,90.0,9,75,33.62,Overstock,316.23,2025-05-06
502,26,2,489,82.0,6,113,23.3,Overstock,49.43,2024-10-28
503,26,3,915,60.0,4,190,49.62,Overstock,224.38,2024-11-12
504,26,4,413,78.0,6,156,41.68,Overstock,302.07,2025-09-28
505,26,5,664,50.0,8,86,37.27,Overstock,320.09,2025-09-03
506,26,6,569,82.0,2,200,20.55,Overstock,197.42,2024-11-11
507,26,7,952,68.0,2,134,30.55,Overstock,143.96,2025-09-16
508,26,8,390,91.0,10,103,47.82,Overstock,453.58,2025-07-16
509,26,9,776,79.0,1,75,28.66,Overstock,198.94,2025-01-31
510,26,10,633,79.0,4,349,29.7,Overstock,128.13,2025-04-03
511,26,11,944,54.0,9,216,18.91,Overstock,221.62,2025-07-29
512,26,12,530,88.0,6,3,22.02,Overstock,304.52,2025-08-10
513,26,13,861,68.0,10,357,18.07,Overstock,10.94,2025-06-07
514,26,14,470,99.0,7,2,44.23,Overstock,436.9,2025-08-27
515,26,15,945,98.0,3,34,7.5,Overstock,162.09,2025-01-11
516,26,16,532,60.0,8,362,20.83,Overstock,470.22,2025-02-04
517,26,17,359,86.0,10,86,49.58,Overstock,214.15,2025-04-03
518,26,18,828,67.0,6,66,32.51,Overstock,172.28,2024-12-01
519,26,19,361,76.0,10,315,11.9,Overstock,411.95,2025-09-18
520,26,20,326,91.0,1,311,23.67,Overstock,334.19,2024-10-29
521,27,1,745,62.0,5,337,37.07,Overstock,492.82,2025-09-17
522,27,2,779,88.0,9,212,9.42,Overstock,121.89,2025-02-26
523,27,3,616,78.0,3,104,34.18,Overstock,328.86,2025-08-12
524,27,4,335,57.0,4,130,5.03,Overstock,118.61,2025-01-27
525,27,5,330,66.0,9,276,10.37,Overstock,171.81,2024-11-08
526,27,6,399,56.0,10,64,24.29,Overstock,13.59,2025-05-09
527,27,7,775,75.0,7,211,38.77,Overstock,189.14,2025-08-23
528,27,8,807,96.0,5,22,47.36,Overstock,277.52,2025-09-20
529,27,9,925,54.0,9,179,49.36,Overstock,298.12,2024-11-07
530,27,10,988,93.0,1,171,30.9,Overstock,288.73,2025-05-10
531,27,11,636,77.0,8,323,32.15,Overstock,270.58,2025-08-25
532,27,12,380,61.0,8,233,40.43,Overstock,494.49,2025-07-03
533,27,13,711,56.0,1,16,27.47,Overstock,132.32,2025-03-20
534,27,14,566,53.0,5,137,18.3,Overstock,135.15,2025-05-30
535,27,15,573,56.0,1,288,31.29,Overstock,36.02,2024-11-11
536,27,16,798,97.0,1,345,8.32,Overstock,304.18,2025-04-27
537,27,17,846,90.0,5,277,28.0,Overstock,308.19,2025-02-07
538,27,18,639,55.0,1,71,47.71,Overstock,133.99,2025-08-25
539,27,19,531,62.0,5,6,48.11,Overstock,376.66,2025-03-27
540,27,20,854,100.0,9,253,15.0,Overstock,469.22,2024-12-31
541,28,1,382,52.0,2,352,5.08,Overstock,52.64,2024-11-25
542,28,2,646,65.0,6,49,21.0,Overstock,216.52,2025-07-29
543,28,3,598,62.0,10,284,22.16,Overstock,60.32,2025-09-15
544,28,4,355,62.0,1,117,25.76,Overstock,399.94,2025-04-22
545,28,5,788,56.0,8,59,19.41,Overstock,72.69,2024-10-15
546,28,6,883,97.0,7,143,25.99,Overstock,424.27,2025-05-09
547,28,7,728,99.0,1,172,48.83,Overstock,336.62,2024-11-04
548,28,8,420,100.0,1,321,40.02,Overstock,466.82,2025-07-17
549,28,9,525,91.0,8,195,5.37,Overstock,210.04,2025-04-04
550,28,10,950,65.0,10,132,44.98,Overstock,473.46,2025-03-31
551,28,11,374,87.0,10,38,10.22,Overstock,473.79,2025-06-11
552,28,12,502,85.0,4,206,5.79,Overstock,257.42,2024-12-29
553,28,13,319,98.0,9,336,11.46,Overstock,429.89,2024-10-17
554,28,14,617,58.0,3,351,42.2,Overstock,10.06,2025-04-26
555,28,15,360,85.0,8,49,44.65,Overstock,282.84,2025-02-07
556,28,16,881,63.0,4,361,13.76,Overstock,407.13,2025-09-10
557,28,17,450,60.0,3,250,46.49,Overstock,376.59,2025-05-13
558,28,18,518,83.0,9,300,46.01,Overstock,181.65,2025-06-03
559,28,19,395,67.0,4,206,47.52,Overstock,279.46,2025-07-06
560,28,20,325,53.0,7,164,29.26,Overstock,480.97,2025-04-28
561,29,1,995,64.0,2,56,32.72,Overstock,33.98,2024-11-22
562,29,2,664,87.0,8,124,27.8,Overstock,239.18,2025-03-04
563,29,3,501,100.0,6,231,22.22,Overstock,289.0,2025-04-10
564,29,4,344,85.0,9,42,11.77,Overstock,391.29,2025-07-11
565,29,5,986,69.0,4,19,17.98,Overstock,460.83,2025-03-12
566,29,6,520,99.0,2,161,28.88,Overstock,72.49,2025-03-17
567,29,7,910,98.0,3,286,39.95,Overstock,398.34,2025-02-18
568,29,8,478,86.0,10,204,40.86,Overstock,384.53,2025-07-30
569,29,9,304,52.0,4,272,8.64,Overstock,372.95,2025-03-03
570,29,10,361,58.0,8,134,40.47,Overstock,216.27,2025-02-23
571,29,11,518,91.0,6,117,10.49,Overstock,460.62,2025-07-12
572,29,12,574,94.0,10,217,11.84,Overstock,39.14,2025-03-27
573,29,13,874,90.0,1,193,27.24,Overstock,364.01,2024-10-22
574,29,14,345,83.0,1,251,25.36,Overstock,117.49,2025-02-02
575,29,15,801,84.0,8,49,43.97,Overstock,201.3,2025-08-19
576,29,16,675,70.0,5,240,12.9,Overstock,431.57,2024-10-12
577,29,17,928,62.0,9,156,41.48,Overstock,432.14,2025-08-30
578,29,18,324,64.0,8,236,23.93,Overstock,7.81,2025-08-13
579,29,19,574,92.0,1,309,23.48,Overstock,130.32,2025-05-11
580,29,20,739,54.0,2,207,49.01,Overstock,489.63,2024-12-14
581,30,1,469,90.0,8,137,29.18,Overstock,385.56,2025-06-19
582,30,2,829,91.0,6,124,16.49,Overstock,416.34,2025-03-12
583,30,3,600,52.0,1,144,11.18,Overstock,269.61,2025-05-19
584,30,4,922,96.0,10,330,49.31,Overstock,217.6,2025-04-02
585,30,5,721,67.0,3,136,5.96,Overstock,358.35,2024-10-08
586,30,6,829,68.0,4,202,9.22,Overstock,235.83,2024-12-03
587,30,7,693,86.0,6,201,30.9,Overstock,38.6,2025-06-07
588,30,8,363,63.0,6,16,12.91,Overstock,390.38,2025-08-06
589,30,9,497,74.0,3,246,44.58,Overstock,293.15,2025-09-26
590,30,10,916,88.0,4,241,20.42,Overstock,78.61,2025-04-04
591,30,11,854,67.0,9,123,33.6,Overstock,439.59,2025-01-26
592,30,12,893,94.0,7,353,11.44,Overstock,326.13,2025-07-05
593,30,13,466,50.0,7,232,45.09,Overstock,261.8,2025-01-28
594,30,14,671,68.0,10,89,39.2,Overstock,249.31,2025-01-08
595,30,15,321,84.0,5,233,27.01,Overstock,241.03,2025-07-19
596,30,16,769,97.0,8,112,35.72,Overstock,315.43,2025-01-22
597,30,17,591,66.0,4,148,9.54,Overstock,79.88,2025-06-28
598,30,18,682,70.0,10,98,5.27,Overstock,61.22,2025-07-06
599,30,19,949,58.0,8,274,23.48,Overstock,6.26,2024-11-29
600,30,20,477,63.0,10,133,42.75,Overstock,238.1,2025-08-21
601,31,1,886,85.0,3,255,20.8,Overstock,238.47,2025-05-30
602,31,2,686,63.0,8,99,14.31,Overstock,493.59,2025-05-24
603,31,3,752,99.0,1,3,29.21,Overstock,243.75,2024-12-30
604,31,4,473,69.0,2,290,39.99,Overstock,144.66,2024-12-30
605,31,5,366,58.0,6,79,31.58,Overstock,157.51,2025-08-07
606,31,6,613,83.0,4,351,16.51,Overstock,129.93,2024-11-19
607,31,7,424,77.0,7,339,15.68,Overstock,352.34,2025-05-09
608,31,8,793,53.0,8,261,42.16,Overstock,14.88,2025-07-16
609,31,9,876,83.0,5,33,19.0,Overstock,398.63,2025-07-05
610,31,10,348,87.0,6,125,34.47,Overstock,498.99,2025-09-03
611,31,11,803,53.0,10,184,27.97,Overstock,142.12,2025-09-29
612,31,12,972,69.0,4,314,7.1,Overstock,217.44,2024-11-05
613,31,13,474,53.0,5,239,6.84,Overstock,455.43,2025-08-06
614,31,14,402,73.0,7,114,31.59,Overstock,212.16,2025-09-20
615,31,15,951,68.0,4,28,14.85,Overstock,464.16,2025-09-16
616,31,16,819,72.0,10,35,37.17,Overstock,304.3,2024-11-10
617,31,17,346,82.0,9,110,26.52,Overstock,318.65,2024-11-23
618,31,18,677,90.0,4,18,33.51,Overstock,41.14,2025-08-09
619,31,19,655,95.0,6,280,9.01,Overstock,417.27,2024-11-11
620,31,20,655,90.0,9,268,47.08,Overstock,470.03,2025-06-28
621,32,1,607,100.0,9,245,15.86,Overstock,341.22,2025-05-02
622,32,2,909,95.0,7,324,28.69,Overstock,107.89,2025-03-03
623,32,3,401,81.0,9,37,32.15,Overstock,17.42,2024-11-05
624,32,4,973,62.0,5,180,15.99,Overstock,53.25,2025-02-15
625,32,5,361,89.0,7,345,18.95,Overstock,291.76,2024-10-26
626,32,6,944,64.0,1,360,21.93,Overstock,354.9,2024-12-22
627,32,7,725,86.0,9,90,27.16,Overstock,288.21,2024-11-23
628,32,8,668,98.0,5,354,20.4,Overstock,353.31,2025-02-15
629,32,9,468,71.0,6,9,35.21,Overstock,275.73,2024-10-07
630,32,10,740,77.0,3,320,45.95,Overstock,328.89,2024-10-24
631,32,11,347,99.0,9,168,13.72,Overstock,124.83,2025-03-18
632,32,12,364,100.0,6,253,48.04,Overstock,234.49,2025-03-02
633,32,13,685,69.0,6,6,20.15,Overstock,120.95,2024-10-06
634,32,14,318,93.0,9,35,39.37,Overstock,31.05,2025-08-22
635,32,15,334,88.0,10,198,15.76,Overstock,459.03,2025-03-08
636,32,16,452,65.0,3,116,49.42,Overstock,304.18,2024-10-17
637,32,17,983,56.0,5,338,32.88,Overstock,114.22,2025-04-03
638,32,18,851,63.0,10,199,7.94,Overstock,119.09,2025-05-08
639,32,19,875,64.0,2,244,9.36,Overstock,422.97,2025-09-17
640,32,20,569,62.0,8,231,29.92,Overstock,344.96,2025-05-12
641,33,1,399,65.0,2,133,20.68,Overstock,426.4,2025-08-03
642,33,2,402,70.0,7,108,40.06,Overstock,363.27,2025-09-16
643,33,3,841,73.0,6,202,40.0,Overstock,475.48,2024-10-09
644,33,4,418,69.0,9,173,44.31,Overstock,429.76,2025-03-06
645,33,5,800,89.0,3,207,34.01,Overstock,445.94,2025-08-22
646,33,6,803,57.0,8,179,10.94,Overstock,213.18,2025-05-14
647,33,7,659,71.0,9,335,31.0,Overstock,16.61,2025-08-09
648,33,8,391,98.0,8,30,40.07,Overstock,459.0,2024-12-08
649,33,9,944,99.0,1,26,25.64,Overstock,293.48,2025-06-22
650,33,10,352,54.0,9,359,27.29,Overstock,489.98,2025-06-28
651,33,11,460,74.0,7,305,24.34,Overstock,181.63,2024-10-21
652,33,12,340,75.0,2,274,40.83,Overstock,130.64,2025-01-03
653,33,13,807,72.0,3,22,39.68,Overstock,455.92,2025-08-17
654,33,14,957,58.0,3,97,35.17,Overstock,139.44,2025-04-18
655,33,15,658,70.0,7,332,40.91,Overstock,191.17,2025-07-14
656,33,16,526,52.0,10,357,47.56,Overstock,138.37,2024-10-11
657,33,17,690,51.0,9,47,47.45,Overstock,101.85,2024-10-15
658,33,18,557,55.0,3,300,40.58,Overstock,92.22,2025-04-01
659,33,19,910,97.0,8,348,49.4,Overstock,117.99,2025-06-06
660,33,20,826,91.0,1,313,5.85,Overstock,403.55,2024-11-12
661,34,1,880,77.0,4,328,8.01,Overstock,103.48,2024-10-31
662,34,2,705,52.0,7,42,26.73,Overstock,298.3,2025-07-02
663,34,3,319,67.0,1,353,36.8,Overstock,28.21,2025-06-25
664,34,4,582,87.0,9,58,16.34,Overstock,60.54,2025-06-11
665,34,5,815,77.0,6,228,6.04,Overstock,117.57,2025-03-29
666,34,6,685,79.0,5,99,45.77,Overstock,463.5,2025-05-31
667,34,7,333,100.0,7,60,44.17,Overstock,489.54,2024-10-17
668,34,8,792,81.0,2,113,32.8,Overstock,78.3,2025-05-05
669,34,9,829,83.0,10,346,18.57,Overstock,115.89,2025-09-12
670,34,10,735,99.0,1,127,12.62,Overstock,386.16,2025-01-03
671,34,11,391,58.0,4,81,8.09,Overstock,387.66,2025-05-22
672,34,12,880,76.0,6,358,41.99,Overstock,421.88,2025-07-01
673,34,13,713,87.0,9,243,6.77,Overstock,192.94,2025-02-19
674,34,14,979,100.0,6,126,48.95,Overstock,305.29,2025-09-16
675,34,15,346,84.0,9,296,22.88,Overstock,80.81,2025-03-11
676,34,16,760,60.0,7,200,42.73,Overstock,238.21,2025-05-09
677,34,17,645,76.0,5,73,11.26,Overstock,324.57,2025-04-12
678,34,18,487,62.0,10,12,22.94,Overstock,65.21,2025-06-15
679,34,19,696,54.0,4,334,14.45,Overstock,69.13,2025-07-05
680,34,20,439,93.0,4,197,25.67,Overstock,359.65,2025-09-09
681,35,1,905,50.0,5,131,30.66,Overstock,286.48,2024-10-19
682,35,2,796,92.0,2,35,25.67,Overstock,489.59,2025-04-05
683,35,3,305,95.0,1,122,36.23,Overstock,428.45,2025-05-07
684,35,4,907,88.0,10,168,47.44,Overstock,357.95,2025-07-04
685,35,5,732,73.0,9,128,21.68,Overstock,412.86,2024-12-07
686,35,6,348,67.0,4,290,33.67,Overstock,402.62,2025-01-07
687,35,7,917,53.0,1,204,12.0,Overstock,48.17,2025-02-21
688,35,8,817,82.0,3,122,34.44,Overstock,61.29,2025-07-02
689,35,9,843,88.0,3,201,18.14,Overstock,448.75,2025-08-24
690,35,10,926,99.0,7,237,34.69,Overstock,121.02,2024-12-25
691,35,11,943,57.0,9,78,11.84,Overstock,157.8,2024-12-26
692,35,12,613,89.0,6,218,44.52,Overstock,48.21,2025-02-14
693,35,13,838,71.0,10,259,30.51,Overstock,130.85,2025-07-10
694,35,14,491,97.0,6,136,43.33,Overstock,266.07,2025-08-07
695,35,15,837,72.0,7,270,12.16,Overstock,346.42,2025-07-10
696,35,16,513,74.0,7,19,30.31,Overstock,323.34,2025-04-21
697,35,17,570,89.0,6,196,37.47,Overstock,435.85,2025-07-17
698,35,18,486,95.0,5,131,30.87,Overstock,439.77,2025-03-30
699,35,19,431,73.0,1,254,13.09,Overstock,79.1,2025-08-11
700,35,20,542,50.0,7,231,42.21,Overstock,82.79,2025-04-12
701,36,1,735,81.0,2,206,40.43,Overstock,104.81,2025-08-04
702,36,2,551,89.0,8,341,43.13,Overstock,52.34,2025-08-14
703,36,3,655,58.0,8,262,49.0,Overstock,110.92,2025-09-05
704,36,4,765,64.0,6,349,41.45,Overstock,327.08,2025-01-12
705,36,5,344,99.0,4,63,34.27,Overstock,289.9,2024-10-16
706,36,6,358,100.0,4,172,40.24,Overstock,376.58,2025-10-01
707,36,7,572,55.0,5,36,27.44,Overstock,8.42,2025-03-09
708,36,8,886,94.0,2,126,22.93,Overstock,150.44,2025-07-28
709,36,9,477,80.0,6,360,45.17,Overstock,101.8,2025-05-02
710,36,10,565,74.0,10,306,14.63,Overstock,137.75,2024-10-13
711,36,11,326,50.0,1,245,26.91,Overstock,45.2,2025-09-09
712,36,12,385,63.0,9,288,7.59,Overstock,54.32,2025-01-05
713,36,13,500,85.0,3,347,33.86,Overstock,267.39,2025-08-08
714,36,14,591,79.0,8,196,12.55,Overstock,428.02,2025-09-09
715,36,15,538,86.0,4,10,42.6,Overstock,329.3,2025-04-09
716,36,16,439,73.0,4,98,21.14,Overstock,25.02,2025-04-04
717,36,17,606,90.0,3,143,15.88,Overstock,146.6,2025-02-12
718,36,18,496,86.0,7,185,24.4,Overstock,417.51,2024-11-25
719,36,19,665,92.0,6,24,6.68,Overstock,70.02,2025-02-09
720,36,20,427,66.0,2,216,22.41,Overstock,20.62,2025-03-27
721,37,1,626,88.0,8,125,26.59,Overstock,146.53,2024-10-15
722,37,2,803,78.0,8,163,40.96,Overstock,253.95,2025-02-08
723,37,3,778,77.0,4,189,34.77,Overstock,238.81,2024-10-26
724,37,4,402,71.0,1,142,30.34,Overstock,77.25,2025-08-08
725,37,5,499,69.0,8,152,31.99,Overstock,129.36,2024-11-06
726,37,6,582,54.0,6,292,17.42,Overstock,273.06,2024-12-25
727,37,7,884,74.0,6,243,33.15,Overstock,265.26,2025-01-06
728,37,8,605,62.0,3,248,5.46,Overstock,162.23,2025-05-12
729,37,9,832,66.0,6,159,24.03,Overstock,164.39,2024-11-09
730,37,10,402,63.0,9,226,14.1,Overstock,94.86,2025-07-31
731,37,11,467,86.0,3,258,25.44,Overstock,44.03,2025-03-12
732,37,12,992,90.0,7,49,47.85,Overstock,127.63,2025-09-29
733,37,13,530,50.0,1,80,6.86,Overstock,400.0,2025-07-12
734,37,14,868,100.0,9,167,8.53,Overstock,369.89,2025-09-05
735,37,15,618,84.0,7,176,32.79,Overstock,449.56,2025-01-05
736,37,16,361,93.0,9,186,36.55,Overstock,312.41,2025-09-26
737,37,17,755,66.0,1,186,10.12,Overstock,413.91,2024-11-06
738,37,18,787,92.0,7,67,32.14,Overstock,306.59,2025-08-15
739,37,19,640,52.0,5,12,32.88,Overstock,336.16,2025-03-01
740,37,20,544,85.0,1,343,44.3,Overstock,192.45,2025-07-21
741,38,1,853,86.0,9,277,45.38,Overstock,20.86,2024-12-01
742,38,2,733,62.0,3,179,13.14,Overstock,360.79,2025-07-19
743,38,3,440,63.0,3,71,7.34,Overstock,90.45,2025-02-16
744,38,4,945,69.0,8,109,33.52,Overstock,256.39,2025-07-01
745,38,5,549,60.0,4,31,26.96,Overstock,200.02,2025-05-23
746,38,6,600,67.0,10,23,43.93,Overstock,424.52,2025-01-04
747,38,7,747,75.0,6,111,20.75,Overstock,10.3,2025-08-05
748,38,8,867,84.0,7,158,40.49,Overstock,22.6,2024-11-07
749,38,9,304,79.0,8,102,23.6,Overstock,386.11,2025-01-07
750,38,10,794,54.0,5,220,7.73,Overstock,85.56,2025-03-05
751,38,11,717,53.0,9,224,47.01,Overstock,51.78,2025-06-04
752,38,12,595,79.0,6,15,31.15,Overstock,401.96,2024-11-13
753,38,13,993,67.0,4,163,5.81,Overstock,160.49,2025-03-06
754,38,14,557,68.0,9,128,37.45,Overstock,123.34,2025-08-02
755,38,15,386,68.0,10,189,37.08,Overstock,203.75,2025-02-13
756,38,16,661,63.0,9,330,36.94,Overstock,316.54,2025-05-23
757,38,17,769,92.0,3,281,32.52,Overstock,175.79,2025-01-13
758,38,18,302,54.0,10,179,13.8,Overstock,219.54,2025-05-11
759,38,19,856,58.0,8,93,47.66,Overstock,194.9,2025-07-30
760,38,20,748,74.0,1,14,10.4,Overstock,464.68,2025-02-05
761,39,1,490,70.0,2,98,25.39,Overstock,245.51,2025-04-12
762,39,2,322,70.0,5,123,23.62,Overstock,289.67,2025-03-11
763,39,3,967,70.0,6,48,12.76,Overstock,325.51,2024-10-20
764,39,4,618,80.0,8,279,38.95,Overstock,222.49,2025-06-04
765,39,5,993,95.0,5,1,32.63,Overstock,492.55,2025-03-29
766,39,6,583,89.0,8,133,27.15,Overstock,325.74,2025-04-16
767,39,7,917,95.0,3,223,19.78,Overstock,459.91,2025-06-13
768,39,8,372,98.0,9,91,49.49,Overstock,43.86,2025-03-01
769,39,9,446,99.0,8,81,41.75,Overstock,126.9,2025-07-14
770,39,10,965,73.0,2,342,24.26,Overstock,144.8,2024-10-03
